item,value,symbol
行业,有色金属,002578
上市时间,20110428,002578
股票代码,688670,688670
股票简称,金迪克,688670
总股本,123200000.0,688670
流通股,44135585.0,688670
总市值,1368752000.0,688670
流通市值,490346349.34999996,688670
行业,化学制药,688670
上市时间,20210802,688670
股票代码,301331,301331
股票简称,恩威医药,301331
总股本,102891887.0,301331
流通股,33101703.0,301331
总市值,2220406921.46,301331
流通市值,714334750.7399999,301331
行业,中药,301331
上市时间,20220921,301331
股票代码,000070,000070
股票简称,ST特信,000070
总股本,900344760.0,000070
流通股,888578626.0,000070
总市值,3898492810.8,000070
流通市值,3847545450.58,000070
行业,通信设备,000070
上市时间,20000511,000070
股票代码,603220,603220
股票简称,中贝通信,603220
总股本,335240376.0,603220
流通股,333825143.0,603220
总市值,8803412273.76,603220
流通市值,8766248255.18,603220
行业,通信服务,603220
上市时间,20181115,603220
股票代码,603013,603013
股票简称,亚普股份,603013
总股本,512599264.0,603013
流通股,512599264.0,603013
总市值,6638160468.799999,603013
流通市值,6638160468.799999,603013
行业,汽车零部件,603013
上市时间,20180509,603013
股票代码,688058,688058
股票简称,宝兰德,688058
总股本,77682874.0,688058
流通股,77682874.0,688058
总市值,1521807501.66,688058
流通市值,1521807501.66,688058
行业,软件开发,688058
上市时间,20191101,688058
股票代码,002237,002237
股票简称,恒邦股份,002237
总股本,1148048809.0,002237
流通股,910434409.0,002237
总市值,13776585708.0,002237
流通市值,10925212908.0,002237
行业,贵金属,002237
上市时间,20080520,002237
股票代码,000418,000418
股票简称,小天鹅A,000418
总股本,-,000418
流通股,-,000418
总市值,-,000418
流通市值,-,000418
行业,-,000418
上市时间,19970328,000418
股票代码,603228,603228
股票简称,景旺电子,603228
总股本,898181889.0,603228
流通股,886157789.0,603228
总市值,24789820136.4,603228
流通市值,24457954976.4,603228
行业,电子元件,603228
上市时间,20170106,603228
股票代码,603166,603166
股票简称,福达股份,603166
总股本,646208651.0,603166
流通股,646208651.0,603166
总市值,2959635621.58,603166
流通市值,2959635621.58,603166
行业,汽车零部件,603166
上市时间,20141127,603166
股票代码,300209,300209
股票简称,*ST有树,300209
总股本,422107330.0,300209
流通股,394874087.0,300209
总市值,983510078.9,300209
流通市值,920056622.71,300209
行业,软件开发,300209
上市时间,20110426,300209
股票代码,603822,603822
股票简称,嘉澳环保,603822
总股本,77155855.0,603822
流通股,76825886.0,603822
总市值,1597126198.5,603822
流通市值,1590295840.2,603822
行业,化学制品,603822
上市时间,20160428,603822
股票代码,002074,002074
股票简称,国轩高科,002074
总股本,1790557704.0,002074
流通股,1328525121.0,002074
总市值,34360802339.76,002074
流通市值,25494397071.99,002074
行业,电池,002074
上市时间,20061018,002074
股票代码,600669,600669
股票简称,*ST鞍成,600669
总股本,-,600669
流通股,-,600669
总市值,-,600669
流通市值,-,600669
行业,-,600669
上市时间,19930806,600669
股票代码,688570,688570
股票简称,天玛智控,688570
总股本,433000000.0,688570
流通股,70810000.0,688570
总市值,8214009999.999999,688570
流通市值,1343265700.0,688570
行业,软件开发,688570
上市时间,20230605,688570
股票代码,601311,601311
股票简称,骆驼股份,601311
总股本,1173146118.0,601311
流通股,1173146118.0,601311
总市值,8751670040.28,601311
流通市值,8751670040.28,601311
行业,电池,601311
上市时间,20110602,601311
股票代码,605122,605122
股票简称,四方新材,605122
总股本,172354000.0,605122
流通股,58674000.0,605122
总市值,1575315560.0,605122
流通市值,536280360.00000006,605122
行业,水泥建材,605122
上市时间,20210310,605122
股票代码,603008,603008
股票简称,喜临门,603008
总股本,378991880.0,603008
流通股,378991880.0,603008
总市值,5893323734.0,603008
流通市值,5893323734.0,603008
行业,装修建材,603008
上市时间,20120717,603008
股票代码,001314,001314
股票简称,亿道信息,001314
总股本,141488860.0,001314
流通股,51763654.0,001314
总市值,4830429680.4,001314
流通市值,1767211147.56,001314
行业,消费电子,001314
上市时间,20230214,001314
股票代码,300382,300382
股票简称,斯莱克,300382
总股本,628490272.0,300382
流通股,628327926.0,300382
总市值,3368707857.92,300382
流通市值,3367837683.36,300382
行业,专用设备,300382
上市时间,20140129,300382
股票代码,002457,002457
股票简称,青龙管业,002457
总股本,334992000.0,002457
流通股,334826849.0,002457
总市值,2669886240.0,002457
流通市值,2668569986.5299997,002457
行业,装修建材,002457
上市时间,20100803,002457
股票代码,000662,000662
股票简称,天夏退,000662
总股本,-,000662
流通股,-,000662
总市值,-,000662
流通市值,-,000662
行业,-,000662
上市时间,19961216,000662
股票代码,300648,300648
股票简称,星云股份,300648
总股本,147783896.0,300648
流通股,106189439.0,300648
总市值,2493114325.52,300648
流通市值,1791415835.93,300648
行业,电池,300648
上市时间,20170425,300648
股票代码,688599,688599
股票简称,天合光能,688599
总股本,2179365056.0,688599
流通股,2179365056.0,688599
总市值,37332523409.28,688599
流通市值,37332523409.28,688599
行业,光伏设备,688599
上市时间,20200610,688599
股票代码,000400,000400
股票简称,许继电气,000400
总股本,1019009309.0,000400
流通股,1008322059.0,000400
总市值,29979253870.780003,000400
流通市值,29664834975.780003,000400
行业,电网设备,000400
上市时间,19970418,000400
股票代码,300007,300007
股票简称,汉威科技,300007
总股本,327445619.0,300007
流通股,282974526.0,300007
总市值,4361575645.08,300007
流通市值,3769220686.32,300007
行业,仪器仪表,300007
上市时间,20091030,300007
股票代码,601228,601228
股票简称,广州港,601228
总股本,7544531351.0,601228
流通股,7544531351.0,601228
总市值,23237156561.08,601228
流通市值,23237156561.08,601228
行业,航运港口,601228
上市时间,20170329,601228
股票代码,002598,002598
股票简称,山东章鼓,002598
总股本,312001926.0,002598
流通股,282047827.0,002598
总市值,2252653905.72,002598
流通市值,2036385310.9399998,002598
行业,通用设备,002598
上市时间,20110707,002598
股票代码,603738,603738
股票简称,泰晶科技,603738
总股本,389322772.0,603738
流通股,389322772.0,603738
总市值,5434945897.12,603738
流通市值,5434945897.12,603738
行业,电子元件,603738
上市时间,20160928,603738
股票代码,603178,603178
股票简称,圣龙股份,603178
总股本,236411881.0,603178
流通股,236411881.0,603178
总市值,4569841659.73,603178
流通市值,4569841659.73,603178
行业,汽车零部件,603178
上市时间,20170328,603178
股票代码,301217,301217
股票简称,铜冠铜箔,301217
总股本,829015544.0,301217
流通股,229015544.0,301217
总市值,8654922279.359999,301217
流通市值,2390922279.3599997,301217
行业,电子元件,301217
上市时间,20220127,301217
股票代码,002290,002290
股票简称,禾盛新材,002290
总股本,248112330.0,002290
流通股,247062330.0,002290
总市值,3141102097.8,002290
流通市值,3127809097.8,002290
行业,家电行业,002290
上市时间,20090903,002290
股票代码,603598,603598
股票简称,引力传媒,603598
总股本,267862900.0,603598
流通股,267862900.0,603598
总市值,3257212864.0,603598
流通市值,3257212864.0,603598
行业,文化传媒,603598
上市时间,20150527,603598
股票代码,688136,688136
股票简称,科兴制药,688136
总股本,199198650.0,688136
流通股,199198650.0,688136
总市值,3125426818.5,688136
流通市值,3125426818.5,688136
行业,生物制品,688136
上市时间,20201214,688136
股票代码,603059,603059
股票简称,倍加洁,603059
总股本,100448700.0,603059
流通股,100448700.0,603059
总市值,1925601579.0000002,603059
流通市值,1925601579.0000002,603059
行业,美容护理,603059
上市时间,20180302,603059
股票代码,603214,603214
股票简称,爱婴室,603214
总股本,138540036.0,603214
流通股,138540036.0,603214
总市值,1514242593.48,603214
流通市值,1514242593.48,603214
行业,商业百货,603214
上市时间,20180330,603214
股票代码,603369,603369
股票简称,今世缘,603369
总股本,1254500000.0,603369
流通股,1254500000.0,603369
总市值,64017135000.0,603369
流通市值,64017135000.0,603369
行业,酿酒行业,603369
上市时间,20140703,603369
股票代码,002963,002963
股票简称,豪尔赛,002963
总股本,150359930.0,002963
流通股,122994048.0,002963
总市值,1482548909.8,002963
流通市值,1212721313.28,002963
行业,装修装饰,002963
上市时间,20191028,002963
股票代码,688206,688206
股票简称,概伦电子,688206
总股本,433804445.0,688206
流通股,177059698.0,688206
总市值,6546109075.05,688206
流通市值,2671830842.82,688206
行业,软件开发,688206
上市时间,20211228,688206
股票代码,300816,300816
股票简称,艾可蓝,300816
总股本,80000000.0,300816
流通股,48366203.0,300816
总市值,1744000000.0,300816
流通市值,1054383225.4,300816
行业,汽车零部件,300816
上市时间,20200210,300816
股票代码,600152,600152
股票简称,维科技术,600152
总股本,528955640.0,600152
流通股,528955640.0,600152
总市值,2422616831.2,600152
流通市值,2422616831.2,600152
行业,电池,600152
上市时间,19980609,600152
股票代码,000820,000820
股票简称,神雾节能,000820
总股本,637245222.0,000820
流通股,287656920.0,000820
总市值,1338214966.2,000820
流通市值,604079532.0,000820
行业,环保行业,000820
上市时间,19980630,000820
股票代码,301456,301456
股票简称,盘古智能,301456
总股本,148584205.0,301456
流通股,56505343.0,301456
总市值,3215362196.2000003,301456
流通市值,1222775622.52,301456
行业,风电设备,301456
上市时间,20230714,301456
股票代码,601326,601326
股票简称,秦港股份,601326
总股本,5587412000.0,601326
流通股,4757559000.0,601326
总市值,18159089000.0,601326
流通市值,15462066750.0,601326
行业,航运港口,601326
上市时间,20170816,601326
股票代码,688518,688518
股票简称,联赢激光,688518
总股本,341249895.0,688518
流通股,341249895.0,688518
总市值,5606735774.849999,688518
流通市值,5606735774.849999,688518
行业,专用设备,688518
上市时间,20200622,688518
股票代码,871553,871553
股票简称,凯腾精工,871553
总股本,143690460.0,871553
流通股,91865218.0,871553
总市值,872201092.2,871553
流通市值,557621873.26,871553
行业,造纸印刷,871553
上市时间,20210806,871553
股票代码,600939,600939
股票简称,重庆建工,600939
总股本,1901792866.0,600939
流通股,1901792866.0,600939
总市值,4164926376.54,600939
流通市值,4164926376.54,600939
行业,工程建设,600939
上市时间,20170221,600939
股票代码,688538,688538
股票简称,和辉光电-U,688538
总股本,13832003883.0,688538
流通股,5752235725.0,688538
总市值,27664007766.0,688538
流通市值,11504471450.0,688538
行业,光学光电子,688538
上市时间,20210528,688538
股票代码,688213,688213
股票简称,思特威-W,688213
总股本,400010000.0,688213
流通股,321212701.0,688213
总市值,22560564000.0,688213
流通市值,18116396336.399998,688213
行业,半导体,688213
上市时间,20220520,688213
股票代码,600369,600369
股票简称,西南证券,600369
总股本,6645109124.0,600369
流通股,6315109124.0,600369
总市值,24387550485.079998,600369
流通市值,23176450485.079998,600369
行业,证券,600369
上市时间,20010109,600369
股票代码,002950,002950
股票简称,奥美医疗,002950
总股本,633265407.0,002950
流通股,451995209.0,002950
总市值,4090894529.22,002950
流通市值,2919889050.14,002950
行业,医疗器械,002950
上市时间,20190311,002950
股票代码,600462,600462
股票简称,*ST九有,600462
总股本,617080000.0,600462
流通股,600465000.0,600462
总市值,870082800.0,600462
流通市值,846655650.0,600462
行业,通信设备,600462
上市时间,20030903,600462
股票代码,301162,301162
股票简称,国能日新,301162
总股本,100152794.0,301162
流通股,61428897.0,301162
总市值,3786777141.1400003,301162
流通市值,2322626595.57,301162
行业,软件开发,301162
上市时间,20220429,301162
股票代码,002597,002597
股票简称,金禾实业,002597
总股本,569975078.0,002597
流通股,566678766.0,002597
总市值,11513496575.6,002597
流通市值,11446911073.199999,002597
行业,食品饮料,002597
上市时间,20110707,002597
